title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory,rental_count,like_count,book,member,affiliation,rental_requset_member,rental_requset_status,rental_requset_data,rental_status,over_due_status,return_date,reservation_count
 배워서 바로 쓰는 스프링 프레임워크,애시시 사린,한빛미디어,대덕소프트웨어마이스터고등학교,IT00013891,005.133 사298ㅅ c.5,"스프링 5 기본과 개념, 최신 업데이트된 프레임워크 전반을 단계별로 접근한다. IoC 컨테이너 같은 스프링 기초부터 스프링 데이터, 스프링 AOP, 스프링 메시징, 스프링 웹 MVC, 스트림 API, 스프링 시큐리티, RESTful 웹 서비스, 반응형 프로그래밍, 함수형 프로그래밍 등 고급 주제까지 다룬다.",2020-05-01,https://image.aladin.co.kr/product/23821/25/cover500/k112639184_1.jpg,국내도서>컴퓨터/모바일>프로그래밍 언어>자바,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017598,004 김86소 c.32,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017603,004 김86소 c.37,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017524,004 김86소 c.9,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017525,004 김86소 c.10,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017528,004 김86소 c.13,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 쉽게 배우는 소프트웨어 공학,김치수,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00017537,004 김86소 c.22,"소프트웨어 공학 이론을 핵심만 추려 명쾌하게 정리해준다. 일상에서 흔히 접할 수 있는 예시를 통해 소프트웨어 공학의 핵심 개념을 이끌어내고, 풍부한 삽화와 도해를 더해 기초 지식이 없어도 쉽게 이해할 수 있도록 하였다.",2021-06-30,https://image.aladin.co.kr/product/27465/55/cover500/k622733585_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 실전  Core ML을 활용한 머신러닝 iOS 앱 개발,죠슈아 뉴햄,위키북스,대덕소프트웨어마이스터고등학교,IT00013917,004.73 뉴93ㅁ,"Core ML을 이해하기 쉽게 설명할 뿐 아니라 머신러닝을 명확하게 설명해 준다. 모바일 플랫폼에서 현실적이면서 흥미로운 머신러닝 예제를 통해 배우며, 시각 기반의 애플리케이션을 위해 전이 학습과 신경망 이론을 사용하여 Core ML을 구현하는 법도 배울 것이다.",2019-04-25,https://image.aladin.co.kr/product/18953/24/cover500/k872635482_1.jpg,국내도서>컴퓨터/모바일>인공지능,0,0,1,,1,,False,,False,False,,1
알쏭달쏭 C언어 180제,시바타 보요 유리 가오루,한빛미디어,대덕소프트웨어마이스터고등학교,IT00013921,005.133 시42ㅇ,"프로그래밍 문제를 풀며 자연스럽게 C 언어를 배우는 초/중급 개발자를 위한 코드 중심 입문서로, 총 13개 장, 180개 프로그램 문제와 1,249개 실전 문제를 제공한다. 각 장에서 출제되는 코드를 작성해보며 개념을 익히고 직접 푼 코드를 응용해 완성도 있는 프로그램을 만들어 볼 수 있다.",2019-12-01,https://image.aladin.co.kr/product/21741/69/cover500/k412636902_1.jpg,국내도서>컴퓨터/모바일>프로그래밍 언어>C,0,0,1,,1,,False,,False,False,,1
 예제가 가득한 C 언어 길라잡이,김은철,정보문화사,대덕소프트웨어마이스터고등학교,IT00013926,005.133 김67씨,"C 프로그래밍을 시작하는 방법, 변수/상수의 선언, 포인터, 구조체 등의 기본적인 내용을 다뤄 기초를 쌓을 수 있도록 하였으며, 실무 등에서도 참고할 수 있도록 각종 런타임 함수등도 예제 중심으로 제공한다.",2018-05-10,https://image.aladin.co.kr/product/14461/26/cover500/8956747776_1.jpg,국내도서>컴퓨터/모바일>프로그래밍 언어>C,0,0,1,,1,,False,,False,False,,1
 예제가 가득한 C 언어 길라잡이,김은철,정보문화사,대덕소프트웨어마이스터고등학교,IT00013927,005.133 김67씨 c.2,"C 프로그래밍을 시작하는 방법, 변수/상수의 선언, 포인터, 구조체 등의 기본적인 내용을 다뤄 기초를 쌓을 수 있도록 하였으며, 실무 등에서도 참고할 수 있도록 각종 런타임 함수등도 예제 중심으로 제공한다.",2018-05-10,https://image.aladin.co.kr/product/14461/26/cover500/8956747776_1.jpg,국내도서>컴퓨터/모바일>프로그래밍 언어>C,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014040,004.61 양23정 c.2,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014047,004.61 양23정 c.9,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014048,004.61 양23정 c.10,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014043,004.61 양23정 c.5,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014044,004.61 양23정 c.6,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014056,004.61 양23정 c.18,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014051,004.61 양23정 c.13,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014052,004.61 양23정 c.14,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보 보안 개론,양대일,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00014418,004.61 양23정 c.25,"보안의 전체 그림을 그려주는 든든한 기본서다. 보안의 개념과 역사를 소개한 후 시스템, 네트워킹, 암호 등의 기술 보안 영역부터 보안 시스템, 보안 관리 등의 관리 보안 영역까지 고르게 다루어 보안 전반에 대한 안목을 기르는 데 도움을 준다.",2021-06-28,https://image.aladin.co.kr/product/27464/60/cover500/k122733287_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
정보보안 콘테스트를 위한 CTF 문제집,시미즈 유타로,위키북스,대덕소프트웨어마이스터고등학교,IT00013935,004.61 시38ㅈ,"『CTF 정보보안 콘테스트 챌린지북』의 속편으로서 좀 더 깊고 전문적인 내용을 체감하고 학습할 수 있도록 구성했다. 각 장르(바이너리 해석, Pwn, 네트워크, 웹)의 지식을 사용하는 문제가 수록돼 있고, 이에 대한 풀이를 자세하게 설명했다.",2018-07-13,https://image.aladin.co.kr/product/15465/56/cover500/k302533527_1.jpg,국내도서>컴퓨터/모바일>OS/Networking>네트워크 보안/해킹,0,0,1,,1,,False,,False,False,,1
컴퓨터식 사고와 문제해결 기법,용환승,인피니티북스,대덕소프트웨어마이스터고등학교,IT00013973,004.2 용95ㅋ c.2,컴퓨터 관련 기초 교육 중에서 컴퓨터식 사고와 문제해결 기법을 다룬다. 현대사회의 여러 가지 문제를 창의적으로 해결할 수 있도록 돕는다. 컴퓨터식 사고와 문제해결 기법에 대해 간략하게 설명하고 컴퓨터식 사고를 자세하게 설명한다.,2021-09-08,https://image.aladin.co.kr/product/27921/61/cover500/k272734609_2.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
쿠버네티스 완벽 가이드,마사야 아오야마,길벗,대덕소프트웨어마이스터고등학교,IT00013980,005.11 아65ㅋ c.3,"쿠버네티스 개념은 물론, 쿠버네티스로 무엇을 할 수 있고 어떻게 해야 하는지, 또 실제로 도입하고 배포하는 것까지 광범위한 내용을 체계적으로 설명한다. 상세한 그림, 핵심 위주의 직관적인 설명으로 쿠버네티스의 기본기를 익히고, 풍부한 예제를 통해 실제로 실습해볼 수 있다.",2021-07-30,https://image.aladin.co.kr/product/27618/96/cover500/k182733121_1.jpg,국내도서>컴퓨터/모바일>컴퓨터 공학>소프트웨어 공학,0,0,1,,1,,False,,False,False,,1
 파이썬으로 만드는 인공지능,오일석 이진선,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00015062,004.73 오68ㅇ c.17,"이론과 실습으로 배우는 인공지능과 딥러닝. 인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책이다. 컨볼루션 신경망, 순환 신경망, 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식, 그래프를 통해 학습할 수 있다.",2021-01-05,https://image.aladin.co.kr/product/26171/28/cover500/k812737354_1.jpg,국내도서>컴퓨터/모바일>인공지능,0,0,1,,1,,False,,False,False,,1
 파이썬으로 만드는 인공지능,오일석 이진선,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00013987,004.73 오68ㅇ c.2,"이론과 실습으로 배우는 인공지능과 딥러닝. 인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책이다. 컨볼루션 신경망, 순환 신경망, 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식, 그래프를 통해 학습할 수 있다.",2021-01-05,https://image.aladin.co.kr/product/26171/28/cover500/k812737354_1.jpg,국내도서>컴퓨터/모바일>인공지능,0,0,1,,1,,False,,False,False,,1
 파이썬으로 만드는 인공지능,오일석 이진선,한빛아카데미,대덕소프트웨어마이스터고등학교,IT00015048,004.73 오68ㅇ c.3,"이론과 실습으로 배우는 인공지능과 딥러닝. 인공지능 이론을 79개의 파이썬 프로그램으로 실습하며 배우는 책이다. 컨볼루션 신경망, 순환 신경망, 강화 학습 등의 인공지능 핵심 이론을 다양한 예시와 수식, 그래프를 통해 학습할 수 있다.",2021-01-05,https://image.aladin.co.kr/product/26171/28/cover500/k812737354_1.jpg,국내도서>컴퓨터/모바일>인공지능,0,0,1,,1,,False,,False,False,,1
